uid,label,squig,lin_reg,lin_reg_chi,stddev_step_speed
lab_2_11,1,0.9409987692281144,0.997391138014229,2.5624242424242967,45.523482321745654
lab_2_12,1,1.2500114553659392,0.9846637102734663,1.66,12.044834973014096
lab_2_13,1,1.050409624652909,0.9613249103142755,1121.4738970795677,42.72803278276839
lab_2_14,1,0.9575782511671793,0.9902600744909348,6.176212141322214,27.120491470069812
lab_2_15,1,1.1398618236442266,0.7637626360836461,8149.042321589241,53.238289590253686
lab_2_16,1,0.6745396623907706,0.968406868790473,1413.2517988094708,70.4547380361849
lab_2_17,1,1.0205692061099474,0.8850908784566455,37.03896103896115,42.58071042280468
lab_2_18,1,0.45344503233307215,0.9986870908489658,25.618987049028128,77.88846605135763
lab_2_19,1,0.49930534246693126,0.9956820115158224,57.4673287992498,61.524897832642075
lab_2_20,1,0.5945050859044888,0.9923489569985415,59.710487043820216,55.43164681638404
lab_3_0,1,0.8270491003212889,0.7890519110340367,388.0079981794153,27.746728219919344
lab_3_1,0,0.24462637650116253,0.37968688867608635,59.78972548815746,17.221525693820194
lab_3_2,0,0.18459648957145927,0.43905866618604383,2.0843368755067933,17.18251982910345
lab_3_3,0,0.1884368120531041,0.12632182772923584,2.115682822390487,17.178592965492424
lab_3_4,0,0.18995608265892758,0.3737889046594449,1.2876020537093598,17.185450611212026
lab_3_5,0,0.2096257254515778,0.02934359134911768,2.0920251752447703,17.1792285476541
lab_3_6,0,0.21823751938246408,0.4078590965709543,17.625255513333283,17.182059688500953
lab_3_7,0,0.18792924047050505,0.8868050323541893,1.9663721088791979,17.182465813022894
lab_3_8,0,0.1945719610304091,0.9416372186030464,1.5975509963977366,17.208333859317694
lab_3_9,0,0.18754951265772796,0.7938439139775799,1.6340660130738616,17.211957951325356
lab_3_10,0,0.19140585169616853,0.9233841898888429,1.0803641980284122,17.1918365950305
lab_3_11,0,0.18597470524197537,0.9991255073408789,0.048964866789679436,17.243201038088635
lab_3_12,1,1.345772135767459,0.9627822944896128,2.574999999999909,9.03712426426929
lab_3_13,1,0.680198571062405,0.9961284717045662,82.31862345824754,54.73593268329794
lab_3_14,1,0.54691653334865,0.9927053841352292,35.27721488595439,39.516174847243605
lab_4_0,1,0.4581149834651711,0.9960927065530324,70.64449752380645,64.04445186993848
lab_4_1,0,0.21308358430444588,0.9988969384522308,14.07818884907496,38.86358619459882
lab_4_2,0,0.18616424538743584,0.9994456747083124,6.329761145200019,36.709219280519925
lab_4_3,0,0.18269169921528214,0.9996140414454235,4.924104669447121,37.26678240740752
lab_4_4,0,0.22315016395298637,0.9995416852474761,2.4936988518474004,25.70868604658662
lab_4_5,0,0.187023200609011,0.9997602365011832,2.561145223764712,34.5692190110444
lab_4_6,0,0.20079083028364605,0.9996159583956383,3.3980481208082045,32.321008320273094
lab_4_7,0,0.43403708874293306,0.9867523120780102,57.0667734589934,25.61173335088189
lab_4_8,0,0.510281534514017,0.9990205352668077,0.2630574664500988,11.92617069790077
lab_4_9,0,0.1828598815182674,0.9996342348398923,8.314100598437676,43.206166326868946
lab_4_10,0,0.760486476067377,0.9997226489890053,0.02222709099265228,9.913147291434425
lab_4_11,0,0.5260090204472282,0.9959477862124161,0.74079648905162,13.327723102908385
lab_4_12,1,0.8545005776510967,0.8899822361658738,735.1498768153982,39.78012870138563
lab_4_13,0,0.18829842762849452,0.999713160137476,5.1802490457414985,40.212866416742564
lab_4_14,0,0.31250391856885074,0.9994807848810972,0.577091253951395,19.67446768765625
lab_4_15,0,0.3619237199349398,0.9952726836299609,4.44823130872779,21.455037789639057
lab_4_16,0,0.30150615799166824,0.9998533363363378,0.6247371470570023,29.02163385749033
lab_4_17,0,0.2500509846385492,0.9993849783935297,2.5175990158999992,28.519678106381086
lab_4_18,0,0.30288707470285553,0.9996467352666755,1.0587436469890328,30.503574032708578
lab_4_19,0,0.33319565428771497,0.9995744269739927,0.884092208167583,25.310037367224204
lab_4_20,0,0.5391475388210267,0.9997423034343146,0.030043245827256627,10.797780081334336
lab_4_21,0,0.5468448452782121,0.9992458608757397,0.28915116622755427,15.089863017879727
lab_4_22,0,0.6077927157786569,0.98627564428748,0.988341732042985,8.664311427231858
lab_4_23,0,0.6699695732513478,0.9974874244820874,0.17102618480724943,9.02224280700567
lab_5_0,0,0.24698237025910882,0.9406756446055119,935.4062085221166,53.88954541078382
lab_5_1,0,0.46822104054441416,0.9999836573637385,0.009201097040170074,15.619260194657032
lab_5_2,0,0.18968169644477584,0.9998127768255376,2.215512470758542,35.85236151900045
lab_5_3,0,0.4128244800586109,0.989429236265903,0.012678512439599332,7.283201470603642
lab_5_4,0,0.5564752794241307,0.9969820385613507,0.626585360041618,12.980999789172671
lab_5_5,0,0.3784162924924967,0.9993735170211343,0.6792067268136206,17.324643551453118
lab_5_6,1,0.42935972713938303,0.9959828468264305,6.347666928621297,18.818324132834803
lab_5_7,0,1.099328423250545,0.9999999923700863,6.122448978374227e-08,3.3360931548830366
lab_5_8,0,0.19306917497340023,0.9671244972278012,3.5139785830032784,17.322395306062205
lab_5_9,1,0.4848068762539818,0.9958298496244419,2.1131906983149444,15.825159240336902
lab_5_10,0,0.2970755250028858,0.9994471310501546,1.6509721339189567,24.49333324288823
lab_5_11,0,0.2513335942418287,0.9997295741949733,1.9368752043288884,31.357146817908667
lab_5_12,0,0.2746810588451896,0.9997927870367002,1.1500218862263032,29.504355829850674
lab_5_13,0,0.2116030776954026,0.9778843573749232,2.5348703953014304,17.313505110080374
lab_5_14,0,0.9031443877045374,0.9999999977955418,6.94214875925061e-08,7.039987989762461
lab_5_15,0,0.18639392727764004,0.9995143754442579,12.629828959857738,45.86145886355615
lab_5_16,0,0.20534127553082526,0.9994807846231359,9.721244043276847,42.248720267901604
lab_5_17,0,0.31618087917992094,0.9998498354977489,0.2833553359103609,24.23719324193623
lab_5_18,0,0.2020806494931631,0.9996961645101534,4.798442436239712,39.39937537789826
lab_5_19,0,0.4085192030405803,0.9966235521891909,51.040702307517236,35.82109871889879
lab_5_20,0,0.19259039038846576,0.9985385235621108,21.83162135155654,35.48022999120974
lab_5_21,0,0.18515411762378442,0.9997905652117919,2.1086006057398494,32.51594919821206
lab_5_22,0,0.1914837110963907,0.999418417026805,13.157504697999833,43.57346552015154
lab_5_23,0,0.193508834231602,0.999056138776276,8.666410176352425,32.69954342549816
lab_5_24,1,0.5094869303969846,0.9989455397763034,3.891774894768957,32.4490785735011
lab_5_25,1,0.9031131354364235,0.9998093540967641,0.017689503305777232,8.2697131564594
lab_5_26,0,0.32862436624111935,0.9990470125711758,2.530596082346019,25.43961444734027
lab_5_27,0,0.24151527623544952,0.9996176257638771,4.97438917257936,34.88342809175006
lab_5_28,0,0.23417453839660698,0.9995040166682531,2.166707835905885,29.24040311194925
lab_5_29,0,0.2014660677173084,0.9998508610138135,2.408270255547342,39.81434215624016
lab_5_30,0,0.25528060345493786,0.9982580060552846,6.082596672717067,29.11416139991604
lab_5_31,0,0.49712691623026345,0.9992554498227335,0.18737763225025383,13.900846041585032
lab_5_32,0,0.2054166336542184,0.999894958051625,0.75963568707788,31.217179216165853
lab_5_33,0,0.42443566786647097,0.9996913590943907,0.2657478506071586,17.715286975883462
lab_5_34,0,0.2199200951949132,0.9989072985113783,6.330346103023891,29.532553476468603
lab_5_35,0,0.2573609486345858,0.9995950376307243,1.357454925006826,24.09364737931043
lab_5_36,0,0.22657305887868653,0.9999357207004896,0.4980288467892594,34.55825986412137
lab_5_37,0,0.26961879892119756,0.9998839268717377,0.24796774566152255,23.25207316933551
lab_5_38,0,0.22821583948597926,0.9999727118972329,0.12805913959589693,28.957342142595127
lab_5_39,1,0.6687908059394331,0.777822468592481,326.7837310359605,23.5378836008376
lab_5_40,0,0.24550157572496342,0.9999022908033318,0.6419278339388853,32.149939500828154
lab_5_41,0,0.2525982768324383,0.9994706952603086,2.0192907169812244,28.63265289237449
lab_5_42,1,0.6585509817550879,0.9623720011266369,48.053345750019346,18.683650551564064
lab_5_43,0,0.32638563681599986,0.998899295825382,1.0390751783025491,17.123396709442957
lab_5_44,0,0.4969121565983366,0.999572553584347,0.0609942956728605,10.289749028185904
lab_5_45,0,0.3849566623647128,0.9991818609549601,0.7689848390085994,20.737767816215275
lab_5_46,0,0.4285622307559039,0.9996894822575519,0.13125814234466154,16.31403330659192
lab_5_47,0,0.6406685144080113,0.9999999992187468,7.887953257177102e-08,10.261211372056312
lab_6_0,0,0.20401046420564048,0.19717652794015783,6.003613938919624,17.193670163046512
lab_6_1,0,0.20730365602048198,0.7919722614973346,2.799113556798773,17.180937768056086
lab_6_2,0,0.19552676817854145,0.7152315729040402,1.4610988813955195,17.18256063904827
lab_6_3,0,0.21391510153964163,0.7102243863189834,0.6384130256150489,19.39859262114371
lab_6_4,0,0.19654496354893433,0.9105396811094547,0.8780162809595701,17.19070391067176
lab_6_5,0,0.3927904545542822,0.9876687535496532,0.002945935727696191,7.628486565578556
lab_6_6,1,0.3104537265543518,0.9925283838870916,437.29325455161296,55.61670310827945
lab_6_7,0,0.4630881811597472,1.0,0.0,6.3384384882347655
lab_6_8,0,0.1861371177994693,0.4030856959049943,0.7815606307705111,17.18119930769689
lab_6_9,0,0.18920871733141004,0.9637589844580935,1.27734296602019,17.220130731136678
lab_6_10,0,0.20320470035656402,0.5489508862869219,3.622708065134304,17.17899569627821
lab_6_11,0,0.25185330535764827,0.9996095762926248,8.654119329794257,47.88040675149607
lab_6_12,0,0.19198916938741123,0.008482133426783833,1.4151134990464453,17.182367795300948
lab_6_13,0,0.3959228048427119,0.9998625405316044,1.100954833219201,43.481117749480525
lab_6_14,0,1.0326773486405663,0.9882288628194553,1.8807215907738413,12.41876560491048
lab_6_15,1,0.675634920779908,0.9713698645777739,2692.043739457004,64.49774625446298
lab_6_16,0,0.18906305014723396,0.09173709642378358,1.398849866284847,17.183066284970398
lab_6_17,0,0.20336714503472142,0.46334694772870355,1.7655659635963206,19.272810176261068
lab_6_18,0,0.4630881811597472,0.0,1.2924697071141063e-26,6.3384384882347655
lab_6_19,1,0.8514166153056074,0.07916211421202768,57.78884376032829,11.464197580489339
lab_6_20,0,0.22816714067201785,0.8863538838458151,3.5005526609771507,18.46552417442629
lab_6_21,0,0.18741825334399975,0.8864348728127234,0.6636093912324579,17.183794903498892
lab_6_22,1,0.7923174574742678,0.8940821198228265,2251.880999639705,57.4468852474309
lab_6_23,0,0.9873073192395608,0.9999999996180392,6.913580247148027e-08,13.325115773781187
lab_6_24,0,0.5465857163075057,0.9971113302996697,6.722756137852857,28.39083495740344
lab_6_25,0,0.2892597245749544,0.9998505496764497,2.7592989143120596,48.11301296974632
lab_6_26,0,0.5173386991427567,0.988982913666771,17.601495116955178,27.4060687696319
lab_6_27,0,0.7836019696071191,0.9998183081159655,0.0674771136507912,15.649951268248572
lab_6_28,0,0.19420418767346603,0.6987871099574807,0.9876807447009225,16.85381033973844
lab_6_29,1,0.7636553312736207,0.8056576218063554,2375.3550378990262,42.236182044506286
lab_6_30,1,0.5028832208703241,0.9999484386898359,0.22569000709509032,36.16926495379397
lab_6_31,0,0.3348879229521976,0.9999536028387938,0.393461695248803,40.92951096533763
lab_6_32,0,0.25178176536792546,0.86996756218637,0.8613869897067532,14.424752131228868
lab_6_33,1,0.3375194003903773,0.9859687242146373,298.1061591087934,65.99687807733878
lab_6_34,0,0.23908972667392323,0.9997474250735836,4.707819116721185,48.67682011469068
lab_6_35,1,0.5144141766203438,0.9740670217996469,34.878755772595945,38.9308908919507
lab_6_36,1,0.500001193162113,0.9461705801321361,176.76510096875467,47.1196083393926
lab_6_37,0,0.25683273542791923,0.9996302857290041,8.784148280713248,55.76053800582903
lab_6_38,1,0.5972713602675811,0.9777088453222234,4.390266009543474,8.863509256648365
lab_6_39,0,0.4074526064835358,0.9689449459990461,181.57841419617884,53.37282663111154
lab_6_40,0,0.35885403226252216,0.9979816756864746,30.887905744423836,49.15366763690699
lab_6_41,0,0.7602979155161309,0.9988745017873804,0.4548759758272048,15.384763399826227
lab_7_0,0,1.170802453604965,0.9999999972137997,5.714285713690645e-08,7.194201616852028
lab_7_1,0,0.24165309396066054,0.9996468853824956,3.5420752856280258,44.20041788839972
lab_7_2,0,0.22945989011287318,0.999687335551087,8.6495009359167,71.62270773894326
lab_7_3,0,0.31841548999596886,0.999650748505042,1.778682839834198,40.8648563455323
lab_7_4,0,0.5032377542103593,0.9997717121178971,0.22038044918538813,27.0600489419249
lab_7_5,0,0.31118629642815754,0.9998918167415819,0.7337658127652992,47.23924811038546
lab_7_6,0,0.5718317911099189,0.9991773365142633,0.4870244651780712,26.418544965780953
lab_7_7,0,0.37235032281930724,0.9979026045614581,6.91606326812284,42.91230440588362
lab_7_8,0,0.21851112965131705,0.9996424258528382,11.518378029734711,75.24301335168182
lab_7_9,0,0.2585052277529629,0.9996739378011005,4.534197321637455,58.21948332850872
lab_7_10,0,0.3426416324520412,0.9998644519966894,4.244454058252287,106.06140153201767
lab_7_11,0,0.5732500415494465,0.9999657864379028,0.015113970358416811,22.462794265372644
lab_7_12,0,0.4165630563892937,0.9996813774605414,0.6122900779055931,35.305559672075454
lab_7_13,0,0.4122184597258235,0.9993303233421466,0.767875720425433,26.040545105538115
lab_7_14,0,0.6692032250968296,0.999381232007429,0.18774847522159543,20.002972976887488
lab_7_15,1,0.46469241405165446,0.9836487983998957,27.821499879830274,35.92534843419106
lab_8_0,0,0.39266146079711434,0.9999866214005934,0.02483061795370809,35.34474903514377
lab_8_1,0,0.2808622077637337,0.9995813204448234,2.6866299649592276,46.49392279044822
lab_8_2,0,0.17966606157499326,0.9376777125751793,3.2126230682412658,18.595690263596904
lab_8_3,1,0.5815300839945218,0.986928102899048,21.14327792105792,57.7379683581795
lab_8_4,0,0.43302653772944844,0.999686934804811,0.3899836318907684,29.218299870786428
lab_8_5,0,0.17492790351057416,0.9996683088336614,9.66777853260759,65.84122906526268
lab_8_6,0,0.5639327066581743,0.9999912465094988,0.022178725487578974,39.80634704629785
lab_8_7,0,0.21565874898025197,0.9993326885341677,12.292861890061923,55.487648123867324
lab_8_8,0,0.20288576722516924,0.9993923970244017,19.25933703826739,77.74785354687793
lab_8_9,0,0.25446770560684495,0.999865098933806,1.5412073560437265,60.18996746396462
lab_8_10,0,0.2932151483105056,0.9997419222046594,1.8127920582016566,54.21254258476379
lab_9_0,1,0.9039948764452516,0.9306743335677641,1419.666140181883,38.376685033137804
lab_9_1,0,0.23288195710388293,0.010436595918664526,6.221998717395378,17.205697440778074
lab_9_2,0,0.27114089268285474,0.894548691912933,3.771551054267488,17.252046157266264
lab_9_3,0,0.2585287444246878,0.10849296513580087,17.102797877105974,17.21379709002826
lab_9_4,0,0.27022967419622,0.18679645821282564,17.365470985791664,17.210534560219976
lab_9_5,0,0.3104184949814481,0.8854986600892379,5.7504279093058495,17.22293556386998
lab_9_6,0,0.2363695993693934,0.8178543576451072,4.574874633719149,17.231241773085994
lab_9_7,0,0.42806317394472465,0.045536641063140704,2.275379393678072,12.957492336669473
lab_9_8,0,0.43413277694793484,0.9996412188068521,1.1259092295590634,24.603871774094248
lab_10_0,0,0.22257712897286333,0.9991092827452152,2.945710341885642,21.10055361650536
lab_10_1,0,0.199514200899475,0.9998359251990274,1.872678289958837,29.807436508241235
lab_10_2,0,0.18426871466460454,0.9997253862337747,5.007044331458838,33.395039309545155
lab_10_3,0,0.19218469094304633,0.9994232183421038,4.156726896216088,25.353384777175194
lab_10_4,0,0.18657027375150081,0.9994889061776218,4.578755227797577,25.704035966406988
lab_10_5,0,0.24082373674523527,0.9991759238844068,2.0530316454170663,20.592507841232916
lab_10_6,1,0.971719401868518,0.22876081932890657,740.3754512622768,14.415534843103606
lab_10_7,0,0.28579549138595534,0.9996501331650404,1.3454184512519343,22.272012031879978
lab_10_8,0,0.360473542632365,0.9992110366140567,1.0222566897449927,16.43762898201023
lab_11_0,0,0.36789360776446156,0.9998566541947591,0.9677381705410618,37.93666926372544
lab_11_1,0,0.2602798973499198,0.9994463100965051,19.878302029657128,63.57477201197817
lab_11_2,0,0.24844174534604893,0.8334896980219166,2.150935103256715,17.181890693786645
lab_11_3,0,0.2067519841703205,0.5666031952117822,1.7568714369871268,17.179565522420752
lab_11_4,0,0.35508141651747727,0.9995309547217154,3.389239296252914,38.77380544308117
lab_11_5,0,0.2990041885085128,0.9997452846677376,4.033994701245039,40.56354292991581
lab_11_6,0,0.3209759632161476,0.2668873608312433,1.2322458709370245,23.39285078815078
lab_11_7,0,0.20797714559057098,0.7515368885133086,1.0609641287476075,17.183694482699835
lab_11_8,0,0.25848580328188225,0.7877896030178404,1.1559454883164495,22.727622956925636
lab_11_9,0,0.2756320259412938,0.8452658932819586,0.6471229890058653,28.335474173693132
lab_11_10,0,0.2355316507556174,0.7834903911116888,3.674759269926691,17.1887963169722
lab_11_11,0,0.23045967750937577,0.679616106318,0.8787062943925643,19.071238173402747
lab_11_12,0,0.23999339121685867,0.9995722065650123,15.280000633298023,47.02245656603188
lab_11_13,0,0.35064144196567953,0.9998991856137754,1.1302312493802111,43.3444533718983
lab_11_14,1,0.5622896354331985,0.9671394268172387,370.9417156614225,43.85685398773706
lab_11_15,0,0.27390233797541164,0.5344278203659495,1.448425682121677,12.144080458895537
lab_11_16,0,0.2724032359174381,0.9999998632585599,8.23553189326926e-08,11.275029710958597
lab_11_17,0,0.1810780564997985,0.9999996437420574,8.305135390422767e-08,17.177473959280498
lab_11_18,1,0.4056805374239275,0.9618298602591476,2080.3718756278595,69.6045151964008
lab_11_19,1,0.46072280222162004,0.9941738993504902,15.707636788293179,29.296592601193996
lab_11_20,1,0.47914349888477,0.9143648563233672,282.1411490526691,24.52646050811134
lab_11_21,1,0.309982564219872,0.9987234062886146,19.822130519054372,58.5965615769859
lab_11_22,0,0.18138041627333104,0.9991991625411708,3.314293158131644e-05,17.14832226941802
lab_11_23,0,0.20429753406160794,0.9990890981306468,42.937551530984955,61.94163426361321
lab_11_24,0,0.18755912002388966,0.7425442784908431,1.3041897915268512,17.00422908183503
lab_11_25,1,0.5997512405936084,0.2617807525710766,129.85561604623055,23.679496061305326
lab_11_26,1,0.8511896439342979,0.7295726639012505,416.9998672216559,22.60650069117335
lab_11_27,1,0.8189347277855287,0.5288527425659205,1689.6139259804045,33.62861457489446
lab_11_28,0,0.5282064459655316,0.9544733616264175,3.767947695574233,11.356217093189937
lab_11_29,1,0.604304269556927,0.984532752799072,1135.5456950582413,67.21783096770866
lab_11_30,1,0.35062967770103154,0.9725690281434285,2257.2983703732066,70.16314139119172
lab_11_31,1,0.8138391984492676,0.018037830309972747,19.581193811143983,23.333458686662066
lab_11_32,1,0.8350288895589376,0.8406906253462262,7466.0625412679165,52.296421629396974
lab_11_33,0,0.21845632896978687,0.9994710734527578,24.030632915334888,61.562270565172916
lab_11_34,0,0.3030902118622357,0.9746607848062229,766.5956261615793,48.050779597783524
lab_11_35,0,0.4653041952512679,0.9948689098351432,11.714422626447144,26.701209069490915
lab_11_36,1,0.6084713455490725,0.9671345126161955,129.0320428859604,32.150944698025846
lab_11_37,0,0.2811775795222574,0.9994796491255492,21.850544867593634,70.80620569551084
lab_11_38,1,0.31947095460236524,0.9846976906905411,317.84444467442233,56.38604339079084
lab_11_39,0,0.6050651572299793,0.9883436156523573,12.434415260012418,21.11116832358072
lab_11_40,1,0.9594941187577293,0.7853953040446306,12.486679319028804,12.303926893549873
lab_12_0,0,0.33431274880752193,0.9998397993916622,0.19885348044448561,17.10448678677733
lab_12_1,0,0.2783513092256634,0.9995952965324331,0.6186246732040408,17.50308065821346
lab_12_2,0,0.18525172251193686,0.9998423972806101,1.914838928242595,29.33696003119708
lab_12_3,0,0.190154034193483,0.9995531097407129,3.238766848321757,24.820822425390624
lab_12_4,0,0.2417194492844187,0.9992943831943454,4.384186777683135,25.514496240577508
lab_12_5,0,0.23310652101619944,0.9997772370723732,1.2262531910929408,24.63044057969245
lab_12_6,0,0.2753141528194386,0.9996603668485173,0.8162214819833432,19.649358246392307
lab_12_7,0,0.19250225054093542,0.9999391289900214,1.4131664079951842,38.80727834727545
lab_12_8,0,0.5835939225738968,0.9987757948919198,0.23467898678551913,10.559377994175131
lab_12_9,0,0.2229029754528985,0.027934907665448927,2.2448159577386417,21.76456150493539
lab_12_10,0,0.18107738419206668,1.0,0.0,17.17633902268531
lab_12_11,0,0.1855420248338123,0.9997376657860302,2.146582831501913,25.343871645225967
lab_12_12,0,0.2744565232611833,0.9992252743954378,2.458021348531686,21.249544257207283
lab_12_13,0,0.3043631586445959,0.9997238254334921,0.635959363888824,20.422463925108012
lab_12_14,0,0.33444014961940033,0.9992674479102869,0.2127839004133828,11.20495825465061
lab_12_15,0,0.23879406503463627,0.9999305867099447,0.27625070371830196,21.818622665726103
lab_12_16,1,0.33487484684764046,0.9838344866487879,319.54391151326956,36.830696257813095
lab_12_17,0,0.218883187606277,0.999712440900689,2.258555060778942,25.372009984035994
lab_12_18,0,0.34176545730574476,0.9999650633835298,0.041781066998727696,15.449367478789009
lab_12_19,0,0.6860229062214405,0.9960022143471677,0.5173007470300499,9.049562742330624
lab_13_0,1,0.6479525507951274,0.9202999117557329,86.90015594612757,25.548542506346422
lab_13_1,1,0.8114746630185341,0.7417680765829938,648.8624896357737,26.608445401315304
lab_13_2,1,0.9677760153859001,0.6431634693156687,3251.8308099792457,30.403086614419003
lab_13_3,1,0.9047351128858502,0.6190858202981715,1212.9281694622273,17.649638979165953
lab_13_4,1,0.8471576835497369,0.07955440408815628,9.160881054275114,10.20627642479224
lab_13_5,0,0.2620885790776306,0.9949993641961532,22.183875160147643,23.822877629586937
lab_13_6,0,0.2564085385982162,0.9936589649180186,73.12308021746735,31.08365430070169
lab_13_7,0,0.24009962437968593,0.9972079107855608,51.553783846174966,35.81686508104822
lab_13_8,0,0.23412749801467603,0.9974384967269116,32.556641576440974,33.082798329091204
lab_13_9,0,0.2575678553419388,0.9932956052268884,6.007565092954459,17.757947708150095
lab_13_10,0,0.2367858751443423,0.9966425740905457,28.538693132504726,29.54420802982869
lab_13_11,0,0.3781958177420467,0.9853979709763689,7.570800939177819,13.797695302930945
lab_13_12,0,0.23565729842207722,0.9980979819332938,28.330913092926004,37.00155903570343
lab_13_13,1,1.1490960777736343,0.39698065077549627,1456.083603844557,39.277213335775826
lab_13_14,1,1.0188678888098357,0.9546830165335892,563.9743888710628,28.446988165539615
lab_13_15,0,0.32857270762607305,0.9923508314077142,21.173387979837123,23.196532747896963
lab_13_16,0,0.30822726634344716,0.9896701231760098,62.07182789120201,29.57199120315049
lab_13_17,1,0.8426585625026188,0.006022377076734364,161.45366286783647,19.86476509706483
lab_13_18,1,0.736970950681775,0.97957579047942,42.2736677347179,29.97047136262985
lab_13_19,1,0.4366914342688292,0.9993784567485005,1.1307679998207867,23.891040217626735
lab_13_20,1,0.8642416754095376,0.8604151096685925,75.09144929536848,15.575281921630907
lab_14_0,1,1.1265542639893895,0.28223092031160923,288.93746423308437,17.514741938973316
lab_14_1,1,0.3894302481223352,0.9940369606365593,86.90847099438336,50.03327597462163
lab_14_2,1,0.8704100204160559,0.6025417116077625,2.972088558474602,4.44277031028603
lab_14_3,0,0.5306254509032321,0.9976823479900041,9.722699094602971,41.89501624388714
lab_14_4,0,0.38994928777082233,0.9987794809990961,14.383391183690597,48.45138688736347
lab_14_5,1,0.4963561530465633,0.9945069487977578,65.40128419318876,75.78135392426188
lab_14_6,1,0.7688339591290608,0.9418988996428668,46.968590307029835,23.439983254583236
lab_15_0,0,0.36258754687273714,0.6373476216099618,1.134560925036642,17.17485322799794
lab_15_1,0,0.2939688498381448,0.6559967261354093,2.8112482327703874,17.200293771104015
lab_15_2,1,0.2952546917820035,0.37462611288410974,7.552361869544047,17.176352185976235
lab_15_3,1,0.3032751121120781,0.45828062419991156,2.3057386422180697,17.174078270679505
lab_15_4,1,0.5954526922214927,0.8874351398112305,601.2767498944916,28.035102920638554
lab_15_5,1,0.3631777940527743,0.9569014253763247,299.11831390255054,23.530525012497087
lab_15_6,1,0.39287028450990336,0.872069939692157,115.61348510411672,18.15811129349417
lab_15_7,0,0.18982305802145424,0.006612076686432378,1.3860584098518987,17.17621093984234
lab_15_8,0,0.2113816722325126,0.13592402146976057,21.165547807008476,17.446014989060178
lab_15_9,0,0.18421918520288777,0.8787589970188627,0.5489801541017958,17.17977988629486
lab_15_10,0,0.18258198636868606,0.14422912226146978,0.405877162731302,17.177049567242104
lab_15_11,0,0.2096179578593195,0.8129101196857286,0.5673184106028313,17.183602334182094
lab_15_12,0,0.18558739230820684,0.45961280277333916,0.2841317515526783,17.181086343425942
lab_15_13,0,0.19603783025569027,0.6323739979962312,1.758464274896687,17.184545543005374
lab_15_14,0,0.1845608048408918,0.9001961656697902,0.9708592150800638,17.1838661054075
lab_15_15,1,0.4200252447615172,0.17915886815300652,111.30172656399738,21.344794585405303
lab_15_16,1,0.30205390190746456,0.827892816808349,9.042185000104018,15.014807342029247
lab_15_17,1,0.688303357037594,0.1165982267764285,12.351833948872565,9.57834725610232
lab_15_18,1,0.9642572350751359,0.9437156532529694,7.514792899408285,11.191367787892743
lab_16_0,1,0.7192520371278696,0.5675229293702022,294.9437492417854,16.18771942859085
lab_16_1,1,0.9939856529976042,0.8460095609342209,159.28533423235646,39.219962362497824
