uid,label,mean_step_speed,stddev_step_speed,track_length,e2e_distance,duration
lab_2_17,1,10.690850662840187,2.7152124726282807,224.50786391964394,213.74049686477292,21.0
lab_2_18,1,12.157899982548983,1.8019606632018357,559.2633991972532,549.8881704492287,46.0
lab_2_19,1,10.753185950308056,1.9734824406967584,419.3742520620142,402.7964746618322,39.0
lab_2_20,1,13.92191464191693,3.3808715892768104,361.96978068984015,305.8512710452582,26.0
lab_3_0,1,4.975789698580143,3.4432540437426793,363.2326479963504,232.76812496559748,73.0
lab_3_1,0,0.1680123997266275,0.7710666508327243,50.23570751826162,19.4164878389476,299.0
lab_3_2,0,0.04838913049210189,0.023423334206201123,14.468350017138466,8.06225774829855,299.0
lab_3_3,0,0.05769329799128839,0.04584770217777604,17.25029609939523,5.0,299.0
lab_3_4,0,0.08776825853865788,0.022095498499940684,26.242709303058707,9.848857801796104,299.0
lab_3_5,0,0.115018798935133,0.08643334260724865,34.39062088160477,6.0,299.0
lab_3_6,0,0.1282289383020005,0.05095832368886586,38.340452552298146,8.06225774829855,299.0
lab_3_7,0,0.061555212854709405,0.03131220366200077,18.405008643558112,8.06225774829855,299.0
lab_3_8,0,0.11567428027281162,0.05151487118882423,34.586609801570674,18.35755975068582,299.0
lab_3_9,0,0.07835651286223519,0.06489654258815691,23.42859734580832,19.313207915827967,299.0
lab_3_10,0,0.0895632416510553,0.05078300935617203,26.779409253665534,12.806248474865697,299.0
lab_3_11,0,0.0994428313359263,0.0026093897032862814,29.73340656944196,26.419689627245813,299.0
lab_3_12,1,10.660132677639293,1.7401833126982893,31.98039803291788,31.144823004794873,3.0
lab_3_13,1,7.784264001902853,2.7256271704855126,490.40863211987977,444.28819475651164,63.0
lab_3_14,1,8.43898841478399,3.3503210302491664,286.92560610265565,242.53865671269807,34.0
lab_4_0,1,9.948813522422304,2.2315150723867685,447.6966085090037,446.65382210499445,45.0
lab_4_1,0,2.036008536141548,0.22029643080499095,610.8025608424643,607.6205941712311,300.0
lab_4_2,0,1.8885066021046002,0.08327951213036437,566.55198063138,565.4197800970531,300.0
lab_4_3,0,1.9246629335085599,0.11445269348028264,577.398880052568,576.4008321333341,300.0
lab_4_4,0,1.4417366154926852,0.11724769702126003,317.18205540839074,315.71693926363844,220.0
lab_4_5,0,1.7469425699873022,0.10552300143962459,524.0827709961907,522.8044283821628,300.0
lab_4_6,0,1.7453765668005101,0.15260563674991057,459.0340370685342,458.02203947845123,263.0
lab_4_7,0,1.7550488967318767,0.7980954908433349,289.58306796075965,289.2809503579521,165.0
lab_4_8,0,1.851739817486801,0.06534828485846363,66.66263342952483,66.53355367782478,36.0
lab_4_9,0,2.3090736284999136,0.1022560910960443,692.722088549974,691.0531950356643,300.0
lab_4_10,0,2.7516472731794948,0.014540197288496589,41.27470909769242,41.23732062101029,15.0
lab_4_11,0,2.2103572314889908,0.24010150506345102,75.15214587062569,75.07650439385148,34.0
lab_4_12,1,4.3814087895757385,7.603189794550827,525.7690547490886,398.4241681549954,170.0
lab_4_13,0,2.2089467846980373,0.08801519073872449,618.5050997154505,617.1710668996077,280.0
lab_4_14,0,1.6795574321179398,0.10177250875431253,178.03308780450163,177.13123465385772,106.0
lab_4_15,0,2.223714282091651,0.5340506611687529,182.3445711315154,181.3731316650843,82.0
lab_4_16,0,2.6833766458106654,0.1614119970530834,287.1213011017412,286.54167582744395,107.0
lab_4_17,0,2.064176439751495,0.10110133985637274,328.2040539204877,327.6298191572312,159.0
lab_4_18,0,2.7097274176680752,4.569754728171043,292.65056110815215,291.3470727311328,129.0
lab_4_19,0,2.573194706936971,0.2091787517687959,226.44113421045347,226.37928727248874,88.0
lab_4_20,0,1.772961356174412,0.2589097902980689,56.73476339758118,56.593396257867404,32.0
lab_4_21,0,2.713152747227262,0.10156664371928166,84.10773516404512,84.08465764930017,31.0
lab_4_22,0,1.5417292068705992,0.41706259305805327,40.08495937863558,39.99062390110963,26.0
lab_4_23,0,1.9926114130412056,0.21247907336471347,39.85222826082411,39.85156905317529,20.0
lab_5_0,0,5.154319338772918,39.79983635917988,1541.1414822931026,562.9211929009247,299.0
lab_5_1,0,2.2887274534966746,0.10708274080386208,98.415280500357,98.30737110206941,43.0
lab_5_2,0,1.83465399887059,0.1365891922451599,548.5615456623065,547.8226898303866,299.0
lab_5_3,0,0.1325357458542725,0.026292469035726445,7.4220017678392605,7.384793632864779,56.0
lab_5_4,0,2.3322938706350125,0.12260356573807803,69.96881611905037,69.83408057674994,30.0
lab_5_5,0,1.9221327813161186,0.1384964337679164,130.70502912949607,130.47047850375958,68.0
lab_5_6,1,2.535990183037696,0.4819834933197717,136.94346988403558,132.99405094965712,54.0
lab_5_7,0,1.6234661876217027,0.0006090832715265437,9.740797125730216,9.740796938649403,6.0
lab_5_8,0,0.1415353571111954,0.09587661147123337,42.31907177624742,39.119336727505974,299.0
lab_5_9,1,2.4263030104095327,0.5201325292837493,99.47842342679084,98.17047915743314,41.0
lab_5_10,0,2.1357220937639836,0.20333172402284114,239.20087450156618,238.93222159641843,112.0
lab_5_11,0,2.335711264338242,0.27064795656912755,366.706668501104,365.65575870482337,157.0
lab_5_12,0,2.358828174144672,0.2760604813928626,323.1594598578201,322.5209212392275,137.0
lab_5_13,0,0.17569567785044937,0.11572092780693073,52.53300767728436,37.965326457176666,299.0
lab_5_14,0,2.5305377456142306,0.0003435427913795538,25.305377456142306,25.305377215129596,10.0
lab_5_15,0,2.4823890343633854,0.22790986409694186,742.2343212746522,740.2336879830585,299.0
lab_5_16,0,2.5557845961780146,0.1942536650077342,618.4998722750795,616.924131434328,242.0
lab_5_17,0,2.3056217512572084,0.04458225255686794,223.64530987194922,223.54448098756544,97.0
lab_5_18,0,2.3230163946453817,0.19806375714784516,578.4310822667001,575.1452373870446,249.0
lab_5_19,0,1.9925158511983594,1.2015237569753292,595.7622395083094,547.0696812381399,299.0
lab_5_20,0,1.8202990203143512,0.17169865018511138,544.269407073991,540.4398671452726,299.0
lab_5_21,0,1.6249077258602147,0.09544243663576281,479.34777912876336,478.67896014447933,295.0
lab_5_22,0,2.4265815024056496,0.1933189298129439,681.8694021759875,679.8602294773536,281.0
lab_5_23,0,1.6797148563418405,0.08995459662899596,478.7187340574245,477.31012081978736,285.0
lab_5_24,1,5.738974968480667,0.7109196352745999,206.60309886530402,202.7122430959708,36.0
lab_5_25,1,3.03575590733331,0.09335400950635356,30.357559073333096,30.35641324333295,10.0
lab_5_26,0,2.5584624565284937,0.09973611115097425,230.26162108756444,229.77096128318738,90.0
lab_5_27,0,2.0096926735001666,0.5063684673697809,500.4134757015415,495.8628387941568,249.0
lab_5_28,0,1.9400223699645152,0.11134080424283026,356.9641160734708,356.26264113010785,184.0
lab_5_29,0,2.3630760348729223,0.10670668212859624,581.3167045787388,579.5151993632263,246.0
lab_5_30,0,2.1268318265398825,0.13505426231306875,336.0394285933014,335.2574911631357,158.0
lab_5_31,0,2.1564618092033787,0.09605969731004248,81.94554874972839,81.93858608738621,38.0
lab_5_32,0,1.8052286128551582,0.0463694203133856,420.6182667952519,420.36263141364026,233.0
lab_5_33,0,2.324296813027442,0.13702301296698435,123.18773109045443,122.99725110749425,53.0
lab_5_34,0,1.7865763414884097,0.09677918565307964,380.5407607370313,379.37907420547066,213.0
lab_5_35,0,1.427797608082581,0.22367706576133142,282.703926400351,279.44446662082964,198.0
lab_5_36,0,2.3220964267286264,0.04634247257883517,443.52041750516764,443.2310666514702,191.0
lab_5_37,0,1.7774714391724473,0.03295824043840943,238.18117284910795,238.09202609285344,134.0
lab_5_38,0,1.8860332143939011,0.03961297271432089,354.5742443060534,354.52684932033003,188.0
lab_5_39,1,1.9578281908274375,1.0067608031081912,297.5898850057705,251.8279123409477,152.0
lab_5_40,0,2.3551056756217634,0.054021690772432254,381.52711945072565,381.29903022431097,162.0
lab_5_41,0,2.062433676634654,0.1144445686650364,332.0518219381793,330.7505441340951,161.0
lab_5_42,1,2.4195845342468076,1.1688514162401316,300.02848224660414,171.95130124543985,124.0
lab_5_43,0,1.408624355134995,0.2205245267475146,145.0883085789045,144.18331759603808,103.0
lab_5_44,0,1.4488889096617015,0.11575430462092652,55.05777856714466,55.009607024591645,38.0
lab_5_45,0,2.4589262210173914,0.08799943824589314,159.83020436613043,159.69737004722398,65.0
lab_5_46,0,2.1447179824254503,0.12236211586666186,111.52533508612342,110.66019564866131,52.0
lab_5_47,0,2.1773962882565048,0.000362159530291532,47.9027183416431,47.90271783521267,22.0
lab_6_0,0,0.1057823276969028,0.0874493000742711,31.628915981373936,13.604040024933775,299.0
lab_6_1,0,0.1251708894724664,0.1094464833131157,37.42609595226746,7.4129778766700865,299.0
lab_6_2,0,0.08623568958325038,0.07027795619098652,25.784471185391865,8.255245120527919,299.0
lab_6_3,0,0.0882160040008322,0.2322365052671762,21.083624956198896,5.830951894845301,299.0
lab_6_4,0,0.11328288778620368,0.06776415457935829,33.8715834480749,12.419219178354144,299.0
lab_6_5,0,0.03421484425096198,0.015011476705587758,2.121320343559643,2.1213203435596424,62.0
lab_6_6,1,3.416947817496795,1.3680568268421496,990.9148670740706,908.571840247099,290.0
lab_6_7,0,0.0,0.0,0.0,0.0,44.0
lab_6_8,0,0.04899177221107435,0.028659462382367076,14.64853989111123,7.168945389665068,299.0
lab_6_9,0,0.08666240493962502,0.05848415854613726,25.91205907694788,21.404584789245504,299.0
lab_6_10,0,0.1042669677582852,0.08348302915503818,31.175823359727275,5.7076035251233,299.0
lab_6_11,0,3.7896433777083836,0.12459510392009687,583.605080167091,581.9237399453642,154.0
lab_6_12,0,0.06520070834025583,0.033076854963404484,19.495011793736495,8.009605483418067,299.0
lab_6_13,0,5.694566472333318,0.3018825421027893,347.36855481233243,345.59741614340817,61.0
lab_6_14,0,6.237849787699848,1.45190629285632,43.664948513898935,43.09097869624218,7.0
lab_6_15,1,4.812656725354743,2.1498915858373606,1106.911046831591,959.7218428404138,230.0
lab_6_16,0,0.06871925555687394,0.022578625965534515,20.547057411505307,8.448083392107353,299.0
lab_6_17,0,0.0809275454775969,0.214877995130108,19.827248642011238,12.290748553281855,299.0
lab_6_18,0,0.0,0.0,0.0,0.0,44.0
lab_6_19,1,2.6436727417232593,1.1895612228985328,208.85014659613748,70.04864381271061,79.0
lab_6_20,0,0.18447483754814872,0.22692035345377276,44.27396101155569,17.79928214844636,286.0
lab_6_21,0,0.07284300036376247,0.04049886625042931,21.78005710876498,8.91260971881973,299.0
lab_6_22,1,4.7127169650729295,5.190091000906411,900.1289403289295,768.4541707219761,220.0
lab_6_23,0,5.974062906615039,0.00037122278591119354,47.79250325292031,47.79250311502846,8.0
lab_6_24,0,5.352488596663508,0.6673849423659602,165.92714649656875,165.70200849718154,31.0
lab_6_25,0,4.441604247890853,0.0859974836079878,515.2260927553389,514.2924572225419,116.0
lab_6_26,0,4.828330828577539,0.7488644993449548,168.99157900021387,168.03792958138948,35.0
lab_6_27,0,4.751118557839823,0.10498138981350523,66.51565980975752,66.12764185270784,14.0
lab_6_28,0,0.07349130574543208,0.06245940509952685,21.16549605468444,3.0646476143270496,288.0
lab_6_29,1,4.241777011624382,2.881764953650816,1013.7847057782274,608.7986943809916,251.0
lab_6_30,1,6.201460983261825,0.10471168963473369,229.45405638068752,229.26955349544352,37.0
lab_6_31,0,4.408831063532575,0.05568267420818527,379.1594714638014,378.8604624396692,86.0
lab_6_32,0,0.10231435040018906,0.1647244271798634,21.69064228484008,3.7165829736466027,212.0
lab_6_33,1,7.334662199760493,0.9201213072211062,638.1156113791629,623.9631770801864,87.0
lab_6_34,0,3.553877142142576,0.44162676221443015,636.1440084435211,633.7655761841281,179.0
lab_6_35,1,7.026036758227766,1.0278963563515144,266.9893968126551,250.45265696534346,38.0
lab_6_36,1,7.3190613018891115,1.0137493078613031,351.31494249067737,337.1736271774529,48.0
lab_6_37,0,4.549383271381762,0.08447172126457256,673.3087241645007,671.4801746068159,148.0
lab_6_38,1,2.453844241156487,1.1517759655965012,112.8768350931984,44.00639158122372,46.0
lab_6_39,0,6.457719191230228,1.5559914919087758,477.8712201510369,465.863177338583,74.0
lab_6_40,0,6.113580972109335,0.652431956193661,458.51857290820016,431.0420513128621,75.0
lab_6_41,0,4.429797287279035,0.38543861631735027,66.44695930918553,66.40877201093241,15.0
lab_7_0,0,4.7212754620647726,0.00010632540408188617,23.606377310323865,23.606377146864375,5.0
lab_7_1,0,2.847127433613,0.5811520542006074,623.5209079612471,622.6793348819278,219.0
lab_7_2,0,5.136706680405737,0.325765685053542,986.2476826379016,984.2756049887654,192.0
lab_7_3,0,4.141103713005466,0.180673008634435,397.54595644852475,397.38831149519234,96.0
lab_7_4,0,4.588801174449522,0.25382191622173866,169.7856434546323,169.75287714792933,37.0
lab_7_5,0,4.71650808798756,0.10838826480727151,471.650808798756,471.44767059133943,100.0
lab_7_6,0,4.813652066503484,0.5314543478260347,163.66417026111844,159.89151900585594,34.0
lab_7_7,0,5.182267205286072,0.9828230324002742,362.75870437002504,362.65388999016676,70.0
lab_7_8,0,5.2036849888619185,0.20194490692019415,1071.9591077055552,1070.843827495401,206.0
lab_7_9,0,4.7851616866662035,0.16835428924868065,698.6336062532657,698.0683917396633,146.0
lab_7_10,0,10.293731046608578,49.447503588066944,854.379676868512,853.1644518356352,179.0
lab_7_11,0,4.449414241174038,0.05016383595438284,124.58359875287306,124.55881470213178,28.0
lab_7_12,0,4.842794471446782,0.22213889605977952,266.353695929573,265.9053588572445,55.0
lab_7_13,0,3.439264516342869,0.4692838971225706,196.03807743154354,195.4634422340915,57.0
lab_7_14,0,4.846134837185237,0.19654729664793724,96.92269674370473,96.82915786063617,20.0
lab_7_15,1,5.654230663944526,1.19660723365552,248.78614921355916,245.42041060188944,44.0
lab_8_0,0,4.526900274064925,0.010222001568217606,280.66781699202534,280.66314460577115,62.0
lab_8_1,0,4.12514621669318,0.08986973870113324,511.51813086995435,511.33302594786505,124.0
lab_8_2,0,0.15979000208191313,0.055114264353677354,54.64818071201429,51.89076975725068,342.0
lab_8_3,1,11.703033245751163,2.2466757712800325,339.38796412678374,331.8994426177905,29.0
lab_8_4,0,4.1374313937655,0.2454188718659996,211.0090010820405,210.92369155929353,51.0
lab_8_5,0,3.5215661197982486,0.07671655455486628,1155.0736872938255,1154.023557555044,328.0
lab_8_6,0,7.8564712531555765,0.0627213327463854,227.83766634151172,227.8369893169238,29.0
lab_8_7,0,3.125066726752894,0.5516682335787414,909.3944174850922,907.5354752388471,291.0
lab_8_8,0,4.963408821673606,0.08182235696492164,1191.2181172016653,1190.597016927642,240.0
lab_8_9,0,4.862645590716406,0.10086239797225639,734.2594841981773,734.1197289652417,151.0
lab_8_10,0,5.095055951152035,0.04658112850591954,575.74132248018,575.5919914322992,113.0
lab_9_0,1,4.32948345721492,1.8261314850248058,878.8851418146287,514.8104387917945,203.0
lab_9_1,0,0.17678726231334538,0.09638302349006135,53.03617869400361,3.812947547501812,300.0
lab_9_2,0,0.26796235850360955,0.12219454880851874,80.38870755108286,22.61675432063591,300.0
lab_9_3,0,0.19433274089162675,0.11803418636514301,58.299822267488025,10.099294282275297,300.0
lab_9_4,0,0.222303305829108,0.11519997200860436,66.6909917487324,8.441768179712067,300.0
lab_9_5,0,0.3591937140893257,0.21363981938155266,107.75811422679772,15.094394356846458,300.0
lab_9_6,0,0.18299253973622404,0.13571800568661965,54.89776192086721,16.838957806230155,300.0
lab_9_7,0,0.39426730654780523,0.32337951451045016,40.60953257442394,7.065321294888162,131.0
lab_9_8,0,3.0625471517320175,0.7231841017371876,192.9404705591171,191.45029377099428,63.0
lab_10_0,0,1.0080826874835829,0.14973793795539417,227.82668737128975,226.59591321336754,226.0
lab_10_1,0,1.515430248279371,0.1637175696128063,416.743318276827,415.0784410650594,275.0
lab_10_2,0,1.6747474279421841,0.11441947012132894,500.749480954713,498.54662949417275,299.0
lab_10_3,0,1.0945567348775347,0.11612246571585197,327.2724637283829,324.63605142528456,299.0
lab_10_4,0,1.118868194655686,0.08957063940140092,334.5415902020501,332.8837491978243,299.0
lab_10_5,0,0.6998711316491171,0.25133492901268595,206.46198383648954,199.479009407005,295.0
lab_10_6,1,1.9698844252207568,0.7306948421643541,360.4888498153985,75.85040799494752,183.0
lab_10_7,0,1.8135225067705938,0.11897461537305477,217.62270081247127,217.12590097222392,120.0
lab_10_8,0,1.674748555967892,0.20320743373599115,127.2808902535598,125.98149956640462,76.0
lab_11_0,0,4.529234853234207,0.2684291482473497,321.57567457962864,321.03590570838026,71.0
lab_11_1,0,5.300185444426123,0.23340624866460624,763.2267039973617,760.0633466665789,144.0
lab_11_2,0,0.21235549370344725,0.12510903797994044,63.49429261733073,8.6523269124554,299.0
lab_11_3,0,0.11621596712374417,0.0618773964885009,34.74857416999951,6.212810153223737,299.0
lab_11_4,0,4.4498937782074535,0.5784594961141303,342.64182092197393,340.58861379676216,77.0
lab_11_5,0,3.30025341782174,0.4473710704319486,471.9362387485088,470.6571710385385,143.0
lab_11_6,0,0.2825948355065958,0.4437246556006834,46.06295818757512,3.568331823135276,290.0
lab_11_7,0,0.12786549429646685,0.0864373880753188,38.231782794643586,9.126655521054811,299.0
lab_11_8,0,0.1703323116958008,0.3392314912507225,32.02247459881055,9.782868546597184,299.0
lab_11_9,0,0.07603753198974081,0.34520312962899613,9.808841626676564,7.504600522346285,299.0
lab_11_10,0,0.17622718567001353,0.10140631094952365,52.69192851533404,11.884810179384464,299.0
lab_11_11,0,0.13501951388468816,0.17194487882520407,33.48483944340266,5.3961327819096585,299.0
lab_11_12,0,2.7292798817151356,0.4113544679090478,734.1762881813714,728.9411878670323,269.0
lab_11_13,0,4.514310024336625,0.5338490197733701,415.3165222389695,414.79427657213404,92.0
lab_11_14,1,4.0499766331484865,1.4869315657071067,558.8967753744911,504.34946879420824,138.0
lab_11_15,0,0.13372339992230883,0.09137072071844922,20.192233388268633,8.337652667267884,151.0
lab_11_16,0,0.0227811481403089,0.00045839841182075333,2.984330406380466,2.9838096454030154,131.0
lab_11_17,0,0.011504506545218486,0.00031278453886586364,3.4398474570203272,3.4372845387021154,299.0
lab_11_18,1,6.654058104776448,2.414009981648015,924.9140765639263,821.1237334543437,139.0
lab_11_19,1,4.961225525369491,1.892253723232927,223.2551486416271,200.5874041234893,45.0
lab_11_20,1,2.791935666929954,2.1828862313204906,374.11937936861386,254.99951350737908,134.0
lab_11_21,1,5.888028177407677,0.6627603461228261,624.1309868052138,605.7107911371564,106.0
lab_11_22,0,0.011415257012256515,0.002909247226460376,3.4017465896524417,3.3990848768455355,298.0
lab_11_23,0,3.952112599034356,0.18357072562083906,936.6506859711424,932.0147203306393,237.0
lab_11_24,0,0.04963027584731664,0.014763073775660869,14.541670823263775,5.942432162002357,293.0
lab_11_25,1,1.8818706157297602,1.341445669037364,351.90980514146514,268.6357998666596,187.0
lab_11_26,1,3.1079628779643835,2.6148164788270223,198.90962418972055,174.7469599163316,64.0
lab_11_27,1,3.3575652449860636,1.352296843842656,523.7801782178259,396.40254622037935,156.0
lab_11_28,0,1.7171246530132376,0.8555566391866027,65.25073681450303,63.1882740466932,38.0
lab_11_29,1,5.596522691291945,2.104696005832072,1007.37408443255,894.1656823877777,180.0
lab_11_30,1,5.482196657810082,2.4399219834951467,981.3132017480048,931.9860867765141,179.0
lab_11_31,1,4.016341980224292,0.5973949086118792,152.6209952485231,146.88666938153375,38.0
lab_11_32,1,4.067497245950501,2.5310199974673417,886.7143996172092,748.0266791498817,218.0
lab_11_33,0,4.237310094645415,0.1617586799956292,872.8858794969555,868.1183715231466,206.0
lab_11_34,0,4.088303305692721,1.527679655318183,588.7156760197518,566.5562742084849,144.0
lab_11_35,0,4.120585080854746,0.9242678063207205,181.30574355760882,179.989377567122,44.0
lab_11_36,1,3.8503687132813442,1.784738189993327,527.5005137195442,357.18237638494986,137.0
lab_11_37,0,6.443374486281247,0.5114557831892851,792.5350618125933,788.6298244423679,123.0
lab_11_38,1,6.308894096455116,0.8637154763252034,611.9627273561463,559.0375399961973,97.0
lab_11_39,0,4.085958171439404,1.15817580727535,118.4927869717427,118.20203755435016,29.0
lab_11_40,1,3.628606529876376,1.0097732814399218,76.2007371274039,59.03386973594061,21.0
lab_12_0,0,1.515106737753771,0.21688474489452728,140.9049266111007,140.55136041319557,93.0
lab_12_1,0,1.2179023540119491,0.08925059435182435,155.8915013135295,155.16504681789647,128.0
lab_12_2,0,1.388559145405942,0.1039669103061952,415.1791844763767,414.00905957478756,299.0
lab_12_3,0,1.0493812933303848,0.13725454785633215,313.765006705785,311.9121747687961,299.0
lab_12_4,0,1.457198991818361,0.20769711989799586,314.754982232766,310.79756036526413,216.0
lab_12_5,0,1.5009006299087846,0.16534661571346226,286.67202031257784,286.08175819684834,191.0
lab_12_6,0,1.405229965369109,0.10310214960059146,191.11127529019882,188.64522036881823,136.0
lab_12_7,0,2.1605135629162695,0.15394320306041628,585.499175550309,583.7450791706941,271.0
lab_12_8,0,1.9494679136181128,0.12385072434826694,52.63563366768904,52.55949010407159,27.0
lab_12_9,0,0.0630499693969914,0.3767976850734166,12.862193756986244,2.192436544121633,299.0
lab_12_10,0,0.0,0.0,0.0,0.0,299.0
lab_12_11,0,1.0916682514430933,0.09144574955813624,326.4088071814849,324.40853566606415,299.0
lab_12_12,0,1.6028557268345656,0.11230982171151897,209.9741002153281,209.34778680702595,131.0
lab_12_13,0,1.7529264199380026,0.19857547335908932,187.56312693336628,186.75782026999565,107.0
lab_12_14,0,0.7164845992862642,0.051053527437022926,62.33416013790498,62.194614316675384,87.0
lab_12_15,0,1.3470804652686115,0.07139055186997867,234.3920009567384,233.42177942942686,174.0
lab_12_16,1,2.3618340909425477,0.7993751940656904,545.5836750077285,515.273418686623,231.0
lab_12_17,0,1.4486178499767042,0.13304355542328905,308.555602045038,307.1634988992019,213.0
lab_12_18,0,1.4223166092657968,0.07515954352276963,118.05227856906114,117.8988967293588,83.0
lab_12_19,0,2.08725957469267,0.3226891032053304,39.65793191916073,39.48756205439887,19.0
lab_13_0,1,1.5032772444062636,0.6553639535292173,444.970064344254,329.29066803054104,296.0
lab_13_1,1,2.255249591969643,1.7062107178501449,674.3196279989234,353.96297259035447,299.0
lab_13_2,1,2.7710172193810534,1.3039318754367442,828.534148594935,437.6831934961634,299.0
lab_13_3,1,2.092445124983668,1.147657282640144,625.6410923701167,74.26020232937687,299.0
lab_13_4,1,2.0258061672035264,0.8877008824998971,62.79999118330932,52.303564410085805,31.0
lab_13_5,0,1.4534534785220103,0.37909413798080716,271.79580048361595,271.01032793972996,187.0
lab_13_6,0,1.6059601013820934,0.5693195886961587,443.24498798145777,440.8518718311175,276.0
lab_13_7,0,1.8466316629218025,0.6660287763498637,552.142867213619,547.0501065624611,299.0
lab_13_8,0,1.6571804865168882,0.5369640493474375,495.49696546854955,492.1577585053395,299.0
lab_13_9,0,0.75049397191468,0.22882632921275506,155.35225218633877,153.9666057461812,207.0
lab_13_10,0,1.404357236497119,0.4565811365332294,419.9028137126386,418.4244568724443,299.0
lab_13_11,0,1.157769122533639,0.44864472485502754,99.56814453789296,98.76134055894539,86.0
lab_13_12,0,2.20265139458982,0.7107674069024774,526.4336833069669,524.9189732368225,239.0
lab_13_13,1,5.23827990695053,2.253214206900506,1168.1364192499682,550.1519053952283,223.0
lab_13_14,1,4.791126820531707,2.4311872107814843,804.9093058493268,332.17536750638203,173.0
lab_13_15,0,1.7312902299338917,0.8299953724611234,242.38063219074485,240.53956261081044,140.0
lab_13_16,0,2.4651405606116774,1.1975352131522654,315.5379917582947,314.5804690520376,128.0
lab_13_17,1,2.3421457042208678,1.1067559465391277,281.0574845065041,186.4446232343534,120.0
lab_13_18,1,10.998003241964831,1.6988454725875197,175.9680518714373,137.2989514016768,16.0
lab_13_19,1,3.3841880716379307,0.409592768226618,169.20940358189654,168.56256833888122,50.0
lab_13_20,1,4.445487051552941,2.770724841481452,97.8007151341647,77.08566591786052,22.0
lab_14_0,1,4.974623095061724,2.931763916497801,323.35050117901204,131.40711456005724,65.0
lab_14_1,1,6.808875498882026,1.8351843538454162,435.76803192844966,408.15812649633716,64.0
lab_14_2,1,1.839031065358719,0.5905913821294498,45.975776633967975,1.5,25.0
lab_14_3,0,7.837999278524403,1.5234231313471864,258.6539761913053,253.57050301641948,33.0
lab_14_4,0,5.400063414964144,1.3424150351366453,442.8052000270598,441.89473040193633,82.0
lab_14_5,1,12.904205375973266,3.304507144154255,606.4976526707435,541.0023793746197,47.0
lab_14_6,1,8.942288475852822,4.58982590243136,169.9034810412036,113.03445714028973,19.0
